timestamp_sample,x_position,y_position,pupil_area_normalized,angular_resolution_x_pixels_per_degree,angular_resolution_y_pixels_per_degree,window_width,window_level,xmin_shown_from_image,ymin_shown_from_image,xmax_shown_from_image,ymax_shown_from_image,xmin_in_screen_coordinates,ymin_in_screen_coordinates,xmax_in_screen_coordinates,ymax_in_screen_coordinates
27.317,1162,1249,0.257,80,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.318,1143,1311,0.226,80,80,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.319,1125,1354,0.204,80,80,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.32,1096,1397,0.183,80,80,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.321,1052,1437,0.161,81,80,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.322,1006,1473,0.14,81,80,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.323,959,1513,0.118,81,80,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.324,918,1550,0.1,81,80,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.325,878,1579,0.086,81,80,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.326,843,1595,0.077,81,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.327,814,1610,0.068,81,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.328,806,1627,0.061,81,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.329,804,1645,0.057,81,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.33,804,1645,0.057,81,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.331,804,1645,0.057,81,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.332,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.333,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.334,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.335,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.336,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.337,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.338,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.339,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.34,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.341,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.342,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.343,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.344,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.345,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.346,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.347,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.348,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.349,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.35,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.351,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.352,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.353,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.354,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.355,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.356,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.357,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.358,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.359,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.36,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.361,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.362,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.363,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.364,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.365,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.366,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.367,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.368,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.369,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.37,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.371,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.372,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.373,,,,,,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.374,555,1668,0.061,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.375,555,1668,0.061,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.376,555,1668,0.061,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.377,555,1668,0.061,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.378,555,1664,0.063,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.379,556,1656,0.067,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.38,553,1647,0.07,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.381,550,1633,0.076,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.382,548,1616,0.083,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.383,546,1598,0.091,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.384,544,1575,0.102,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.385,542,1552,0.111,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.386,542,1529,0.121,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.387,544,1508,0.13,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.388,547,1487,0.138,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.389,555,1468,0.148,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.39,563,1446,0.158,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.391,580,1425,0.17,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.392,602,1403,0.182,83,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.393,625,1381,0.195,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.394,649,1360,0.208,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.395,678,1342,0.22,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.396,703,1323,0.237,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.397,728,1309,0.254,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.398,744,1298,0.269,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.399,760,1292,0.285,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.4,773,1288,0.301,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.401,788,1284,0.32,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.402,799,1277,0.339,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.403,815,1230,0.361,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.404,833,1172,0.385,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.405,856,1115,0.407,82,81,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.406,875,1058,0.425,82,82,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.407,896,998,0.448,82,82,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.408,916,936,0.467,82,82,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.409,936,877,0.487,82,82,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.41,951,852,0.502,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.411,964,837,0.515,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.412,974,819,0.529,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.413,983,802,0.544,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.414,992,785,0.556,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.415,1003,771,0.565,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.416,1012,758,0.576,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.417,1019,749,0.583,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.418,1028,740,0.59,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.419,1036,735,0.595,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.42,1046,725,0.6,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.421,1054,719,0.606,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.422,1063,714,0.613,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.423,1073,707,0.62,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.424,1085,702,0.626,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.425,1095,695,0.632,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.426,1105,687,0.638,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.427,1114,680,0.644,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.428,1122,674,0.649,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.429,1128,667,0.652,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.43,1131,661,0.656,82,83,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.431,1133,655,0.659,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.432,1134,651,0.664,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.433,1135,646,0.67,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.434,1135,644,0.672,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.435,1135,643,0.674,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.436,1134,641,0.677,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.437,1134,640,0.678,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.438,1133,638,0.679,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.439,1133,637,0.68,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.44,1132,637,0.681,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.441,1133,636,0.683,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.442,1134,636,0.684,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.443,1135,635,0.686,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.444,1136,635,0.687,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.445,1136,634,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.446,1137,633,0.692,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.447,1138,631,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.448,1138,630,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.449,1139,629,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.45,1140,628,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.451,1141,626,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.452,1142,625,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.453,1143,624,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.454,1144,624,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.455,1145,623,0.7,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.456,1146,622,0.7,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.457,1146,621,0.7,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.458,1146,620,0.7,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.459,1147,619,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.46,1147,619,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.461,1147,619,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.462,1146,619,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.463,1145,619,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.464,1145,620,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.465,1144,620,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.466,1144,621,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.467,1143,622,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.468,1143,623,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.469,1143,624,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.47,1143,624,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.471,1143,624,0.692,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.472,1144,625,0.692,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.473,1144,624,0.691,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.474,1144,624,0.691,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.475,1144,624,0.691,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.476,1145,623,0.691,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.477,1145,621,0.691,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.478,1145,620,0.691,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.479,1146,619,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.48,1147,617,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.481,1148,616,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.482,1149,615,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.483,1150,615,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.484,1150,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.485,1151,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.486,1151,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.487,1151,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.488,1151,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.489,1151,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.49,1151,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.491,1152,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.492,1152,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.493,1153,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.494,1153,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.495,1153,614,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.496,1153,613,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.497,1153,612,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.498,1153,612,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.499,1153,611,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.5,1153,611,0.688,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.501,1153,611,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.502,1153,611,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.503,1154,612,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.504,1155,613,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.505,1156,613,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.506,1157,613,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.507,1158,612,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.508,1158,612,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.509,1159,611,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.51,1159,610,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.511,1159,609,0.69,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.512,1159,609,0.691,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.513,1159,609,0.691,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.514,1159,609,0.692,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.515,1159,609,0.692,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.516,1159,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.517,1158,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.518,1158,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.519,1157,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.52,1157,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.521,1157,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.522,1156,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.523,1156,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.524,1157,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.525,1156,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.526,1156,609,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.527,1155,610,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.528,1155,611,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.529,1155,611,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.53,1154,612,0.693,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.531,1154,613,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.532,1154,614,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.533,1154,615,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.534,1154,615,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.535,1154,616,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.536,1154,616,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.537,1154,615,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.538,1154,614,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.539,1154,614,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.54,1154,613,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.541,1154,612,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.542,1155,612,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.543,1155,612,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.544,1156,613,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.545,1156,613,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.546,1156,614,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.547,1156,615,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.548,1156,616,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.549,1156,616,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.55,1156,616,0.699,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.551,1156,615,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.552,1156,615,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.553,1156,614,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.554,1157,614,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.555,1157,614,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.556,1157,614,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.557,1157,615,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.558,1157,615,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.559,1157,616,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.56,1158,617,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.561,1158,617,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.562,1158,617,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.563,1158,617,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.564,1158,618,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.565,1158,618,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.566,1158,618,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.567,1158,618,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.568,1158,618,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.569,1158,618,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.57,1158,618,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.571,1158,618,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.572,1158,618,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.573,1157,619,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.574,1157,620,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.575,1157,621,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.576,1158,622,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.577,1158,622,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.578,1158,622,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.579,1157,622,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.58,1157,622,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.581,1156,621,0.698,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.582,1156,621,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.583,1155,621,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.584,1154,620,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.585,1154,620,0.697,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.586,1155,620,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.587,1155,619,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.588,1156,619,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.589,1157,619,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.59,1158,619,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.591,1159,619,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.592,1160,620,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.593,1160,620,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.594,1160,620,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.595,1160,621,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.596,1160,621,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.597,1159,621,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.598,1159,621,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.599,1158,622,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.6,1158,622,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.601,1158,623,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.602,1157,623,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.603,1157,624,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.604,1156,624,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.605,1156,625,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.606,1155,626,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.607,1155,626,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.608,1155,627,0.694,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.609,1155,628,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.61,1155,629,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.611,1155,629,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.612,1155,630,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.613,1155,630,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.614,1155,630,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.615,1154,630,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.616,1154,630,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
27.617,1154,630,0.695,82,84,0.92505,0.48401,103,273,2544,2434,660,0,3100,2160
